x-axis,1,3,4
second,Volt,Volt,Volt
-224.7500E-06,+19.8985551E-03,-29.3438282E-03,+97.3194085E-03
-224.6250E-06,+12.7320979E-03,-58.5942990E-03,+215.9607389E-03
-224.5000E-06,+4.7346105E-03,-82.5211203E-03,+313.4896323E-03
-224.3750E-06,-1.6158919E-03,-97.3399016E-03,+373.7484256E-03
-224.2500E-06,-8.8332285E-03,-102.2764593E-03,+393.8771943E-03
-224.1250E-06,-15.6359923E-03,-97.0529983E-03,+372.5643804E-03
-224.0000E-06,-21.5568465E-03,-82.0475023E-03,+311.0851097E-03
-223.8750E-06,-26.0794595E-03,-57.9612902E-03,+212.6636284E-03
-223.7500E-06,-27.5530776E-03,-28.5878609E-03,+93.6215442E-03
-223.6250E-06,-26.9594846E-03,+3.3403737E-03,-35.2572232E-03
-223.5000E-06,-22.8476756E-03,+35.5464035E-03,-165.8847344E-03
-223.3750E-06,-16.9418968E-03,+62.5471884E-03,-275.3087282E-03
-223.2500E-06,-9.0895100E-03,+82.5074583E-03,-356.5342298E-03
-223.1250E-06,+1.7949120E-03,+93.4462145E-03,-400.7628726E-03
-223.0000E-06,+12.9733039E-03,+94.1520876E-03,-403.2584756E-03
-222.8750E-06,+21.5436555E-03,+84.2152158E-03,-362.9098579E-03
-222.7500E-06,+27.1140072E-03,+65.1611959E-03,-285.4368688E-03
-222.6250E-06,+27.7452886E-03,+38.7934198E-03,-178.6906388E-03
-222.5000E-06,+25.7440324E-03,+6.9517116E-03,-49.1743085E-03
-222.3750E-06,+20.5901380E-03,-25.0448333E-03,+79.9412680E-03
-222.2500E-06,+14.1831029E-03,-54.8554485E-03,+200.8960406E-03
-222.1250E-06,+6.1083542E-03,-79.1784696E-03,+299.8093561E-03
-222.0000E-06,-1.4161432E-03,-95.4499833E-03,+366.0430237E-03
-221.8750E-06,-7.6403894E-03,-102.2081490E-03,+393.5857370E-03
-221.7500E-06,-14.6655149E-03,-98.3645561E-03,+377.9381241E-03
-221.6250E-06,-21.1498113E-03,-84.6387397E-03,+321.7050845E-03
-221.5000E-06,-25.7534545E-03,-61.5817361E-03,+227.4186533E-03
-221.3750E-06,-27.8941580E-03,-32.8686397E-03,+110.8721722E-03
-221.2500E-06,-27.0047108E-03,-1.0405936E-03,-17.4054646E-03
-221.1250E-06,-23.5939068E-03,+30.4686712E-03,-145.4280763E-03
-221.0000E-06,-17.9745601E-03,+58.3757060E-03,-258.3495575E-03
-220.8750E-06,-10.3011934E-03,+80.2805425E-03,-347.4079737E-03
-220.7500E-06,+788.6306E-06,+92.5308564E-03,-397.0832244E-03
-220.6250E-06,+11.4563441E-03,+94.6575838E-03,-405.4444052E-03
